"database_id","drug_concept_id","drug","ingredient_concept_id","ingredient","variable","n_records","n_records_not_missing_value","n_records_missing_value","proportion_records_missing_value","result_obscured"
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_verbatim_end_date",80,0,80,1,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_stop_reason",80,0,80,1,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_refills",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_quantity",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_days_supply",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_sig",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_route_concept_id",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_lot_number",80,0,80,1,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_provider_id",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_visit_detail_id",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_drug_source_value",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",80,80,0,0,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_route_source_value",80,0,80,1,FALSE
"CPRD GOLD",21052290,"Ciprofloxacin 500 MG Oral Tablet [Ciproxin] by Waymade",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",80,0,80,1,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_verbatim_end_date",221,0,221,1,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_stop_reason",221,0,221,1,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_refills",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_quantity",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_days_supply",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_sig",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_route_concept_id",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_lot_number",221,0,221,1,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_provider_id",221,220,1,0.00452488687782805,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_visit_detail_id",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_drug_source_value",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",221,221,0,0,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_route_source_value",221,0,221,1,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",221,0,221,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_verbatim_end_date",1235,0,1235,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_stop_reason",1235,0,1235,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_refills",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_quantity",1235,1234,1,0.000809716599190283,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_days_supply",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_sig",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_route_concept_id",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_lot_number",1235,0,1235,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_provider_id",1235,1179,56,0.0453441295546559,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_visit_detail_id",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_source_value",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",1235,1235,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_route_source_value",1235,0,1235,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",1235,0,1235,1,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_verbatim_end_date",8,0,8,1,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_stop_reason",8,0,8,1,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_refills",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_quantity",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_days_supply",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_sig",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_route_concept_id",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_lot_number",8,0,8,1,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_provider_id",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_visit_detail_id",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_source_value",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",8,8,0,0,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_route_source_value",8,0,8,1,FALSE
"CPRD GOLD",40713348,"50 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",8,0,8,1,FALSE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36896594,"200 ML Ciprofloxacin 2 MG/ML Injectable Solution",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40712413,"100 ML Ciprofloxacin 2 MG/ML Injectable Solution [Ciproxin] by Bayer",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40737719,"Ciprofloxacin 250 MG Oral Tablet by Bristol Labs",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_verbatim_end_date",61,0,61,1,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_stop_reason",61,0,61,1,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_refills",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_quantity",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_days_supply",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_sig",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_route_concept_id",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_lot_number",61,0,61,1,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_provider_id",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_visit_detail_id",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_drug_source_value",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",61,61,0,0,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_route_source_value",61,0,61,1,FALSE
"CPRD GOLD",21120866,"Ciprofloxacin 250 MG Oral Tablet by TEVA",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",61,0,61,1,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_verbatim_end_date",5,0,5,1,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_stop_reason",5,0,5,1,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_refills",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_quantity",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_days_supply",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_sig",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_route_concept_id",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_lot_number",5,0,5,1,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_provider_id",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_visit_detail_id",5,5,0,0,FALSE
"CPRD GOLD",21130655,"Ciprofloxacin 500 MG Oral Tablet by Wockhardt",1797513,"ciprofloxacin","n_missing_drug_source_value",5,5,0,0,FALSE
